year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1965,15/05/1965,135,0,15-May,1,none,out,-1,0,1959,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,15823.972,6329.589,78.931,0,0,147.945,83.905,2.227,8253.553,8255.78,99018.732,1.047,0,0,601.5,312.567,107.291,279.208,0,152.809,152.809,0.214,8311.457,47.493,8358.95,99794.413,0,0,72.33,5.643,2.184,0.259,0.945,5052.368,350,0.526,1065.3,5.3,426.1,0,0,20.3,30.965,20.015,107.4,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,601.5,279.208,419.858,572.667,8.086,2.443,0,0,0,,0,999
1966,15/08/1966,227,1965,15-May,2,sugar,alive,0,457,1965,15/5/1965,135,0,0,348,1966,21,2039,8346.74,7392.26,6581.05,201.87,3177.22,17656.8,0,0,0,16.459,199.8,176.778,176.778,47.493,8311.457,8358.95,99794.413,1.043,20,2800,384.7,719.782,810.819,283.211,1474.33,284.735,1759.065,6.741,8096.054,5.668,8101.722,97150.888,200,411.774,478.457,17.417,69.937,7.678,3.969,6976.192,350,0.978,5432.2,19.9,2172.9,0,0,16.651,28.096,19.105,102.9,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3184.7,3083.211,1530.601,1815.336,95.032,77.615,6.547394907452,0.114759829795943,6.21138461538462,1.00935,31.772,999
1967,15/09/1967,258,1966,15-May,2,sugar,alive,1,396,1965,15/8/1966,135,0,0,348,1967,21,2039,6947.28,6096.3,5429.18,165.426,2725.62,15180.9,19625.722,7850.289,102.514,17.366,125.6,71.812,7.772,5.668,8096.054,8101.722,97150.888,1.027,16,2240,822.5,759.256,831.315,437.311,1239.496,247.302,1486.798,3.968,8047.107,4.554,8051.661,96793.927,200,306.862,361.831,13.149,13.05,5.415,2.93,7350.446,350,0.961,4650.6,17.1,1860.3,0,0,17.865,28.641,19.674,154.9,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3062.5,2677.311,1590.571,1837.873,31.614,18.465,6.17881150154016,0.111263265083757,6.14966542750929,0.82713,27.256,999
1968,14/10/1968,288,1967,15-May,2,sugar,alive,2,395,1965,15/9/1967,135,0,0,348,1968,21,2039,6830.42,6001.5,5367.15,163.673,2642.44,14632.7,16856.827,6742.731,83.666,16.958,127.9,56.943,0,4.554,8047.107,8051.661,96793.927,1.023,16,2240,1460.8,1129.155,1157.797,502.534,1157.153,259.099,1416.251,11.076,7993.606,5.291,7998.897,96193.919,200,311.587,370.772,13.502,13.853,3.258,2.96,7624.217,350,0.964,4747.1,17.4,1898.8,0,0,18.084,28.759,20.263,187.9,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3700.8,2742.534,2286.952,2546.051,30.613,17.111,5.96794789052752,0.11556779130253,6.08449814126394,0.818365,26.424,999
1969,14/11/1969,318,1968,15-May,2,sugar,alive,3,396,1965,14/10/1968,135,0,0,348,1969,21,2039,6586.93,5778.94,5122.32,156.085,2626.6,14646.1,16472.839,6589.136,87.333,17.798,129.7,54.539,0,5.291,7993.606,7998.897,96193.919,1.014,20,2800,250.5,729.639,839.9,221.377,1217.989,254.077,1472.066,3.944,7920.558,5.885,7926.443,95194.486,200,308.043,393.829,17.852,33.893,3.275,3.823,7964.075,350,0.951,4311.2,15.9,1724.5,0,0,17.843,29.662,20.842,46.5,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3050.5,3021.377,1569.539,1823.616,55.02,37.168,5.166021982692,0.106031251316177,4.80261538461539,0.780425,26.266,999
1970,14/12/1970,348,1969,15-May,2,sugar,alive,4,395,1965,14/11/1969,135,0,0,348,1970,21,2039,7099.29,6208.96,5513.32,168.75,3043.76,15859.7,16113.671,6445.469,87.293,19.286,120.1,63.434,0,5.885,7920.558,7926.443,95194.486,1.004,18,2520,767.8,848.272,848.31,484.881,1285.256,285.758,1571.014,6.179,7844.458,5.323,7849.781,94259.262,200,284.806,395.846,19.412,60.275,3.7,4.103,7950.915,350,0.915,3524.6,13,1409.8,0,0,18.39,29.744,20.506,133.6,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3287.8,3004.881,1696.582,1982.34,83.387,63.975,5.61586299091378,0.107414701587637,5.68181818181818,0.84375,30.438,999
1971,15/05/1971,135,0,15-May,2,none,out,-1,0,1965,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,16476.658,6590.664,80.105,0,0,83.639,19.599,5.323,7844.458,7849.781,94259.262,0.994,0,0,882.6,349.869,196.251,465.198,0,246.238,246.238,0.573,7917.37,37.36,7954.73,95680.808,0,0,52.687,1.478,1.438,0.175,0.251,4780.454,350,0.418,774,3.8,309.6,0,0,21,30.474,18.737,220,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,882.6,465.198,546.12,792.358,3.091,1.613,0,0,0,,0,999
1972,14/08/1972,227,1971,15-May,3,sugar,alive,0,457,1971,15/5/1971,135,0,0,348,1972,21,2039,7582.96,6703.23,5966.75,182.699,3059.99,16162,0,0,0,17.701,192.9,173.881,173.881,37.36,7917.37,7954.73,95680.808,0.993,17,2380,1508.3,1163.174,1127.927,536.913,1380.07,326.107,1706.177,13.116,7710.968,5.006,7715.974,92551.458,200,395.071,463.179,27.211,49.783,11.078,5.748,6979.796,350,0.974,5231.2,19.2,2092.5,0,0,16.095,28.169,19.031,206.2,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3888.3,2916.913,2291.101,2617.208,88.072,60.861,6.26343672231568,0.107080918333795,6.45579505300353,0.913495,30.6,999
1973,14/09/1973,257,1972,15-May,3,sugar,alive,1,396,1971,14/8/1972,135,0,0,348,1973,21,2039,7033.77,6183.06,5409.06,164.661,2550.48,16247.1,18184.235,7273.694,98.475,16.152,122.5,64.903,0.863,5.006,7710.968,7715.974,92551.458,0.977,15,2100,1060.9,850.275,819.85,583.54,1228.76,247.335,1476.095,3.753,7665.872,3.916,7669.788,92146.676,200,298.798,360.73,11.74,19.383,3.212,2.675,7240.175,350,0.948,4227,15.5,1690.8,0,0,18.042,28.91,19.726,108.5,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3160.9,2683.54,1670.125,1917.46,34.335,22.595,6.13596219918466,0.111551763267269,6.45729411764706,0.823305,25.505,999
1974,14/10/1974,287,1973,15-May,3,sugar,alive,2,395,1971,14/9/1973,135,0,0,348,1974,21,2039,6401.82,5671.12,4929.98,151.054,2523.84,14718.4,17403.007,6961.203,83.321,17.651,102,79.582,15.542,3.916,7665.872,7669.788,92146.676,0.974,12,1680,2007.7,1470.081,905.187,757.974,1052.541,277.922,1330.463,3.571,7630.684,4.681,7635.365,91787.075,200,266.074,350.066,24.407,22.288,8.183,4.963,7285.583,350,0.911,3450.6,12.7,1380.2,0,0,17.752,28.355,18.545,152.9,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3687.7,2437.974,2375.268,2653.19,54.878,30.471,6.19588231867936,0.113534912282416,7.09173708920188,0.75527,25.238,999
1975,14/11/1975,318,1974,15-May,3,sugar,alive,3,396,1971,14/10/1974,135,0,0,348,1975,21,2039,8192.51,7351.98,6307.31,195.17,3374.83,18852,15443.632,6177.454,75.661,18.369,122.2,61.552,0,4.681,7630.684,7635.365,91787.075,0.968,17,2380,1160.2,974.024,847.31,726.831,1370.717,269.74,1640.457,5.076,7568.991,1.546,7570.537,91133.389,200,297.87,378.543,20.689,31.773,4.009,4.292,7749.191,350,0.935,3908.2,14.4,1563.3,0,0,18.497,28.821,19.89,179.8,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3540.2,3106.831,1821.334,2091.074,56.471,35.782,6.28196384032475,0.118972944734303,6.89646643109541,0.97585,33.748,999
1976,13/12/1976,348,1975,15-May,3,sugar,alive,4,395,1971,14/11/1975,135,0,0,348,1976,21,2039,6630.59,5860.32,5217.79,161.276,3212.27,14128,19346.13,7738.453,81.868,21.599,88,139.961,75.921,1.546,7568.991,7570.537,91133.389,0.959,15,2100,1608,1409.536,934.985,595.474,1128.682,303.044,1431.726,4.138,7532.087,4.496,7536.584,90586.848,200,235.697,362.999,21.316,58.986,8.959,4.362,8008.293,350,0.832,2548.4,9.4,1019.3,0,0,17.994,28.811,19.985,139.2,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3708,2695.474,2344.521,2647.565,89.261,67.945,5.98321482603802,0.112644458506725,6.32454901960784,0.80638,32.123,999
1977,15/05/1977,135,0,15-May,3,none,out,-1,0,1971,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,14174.922,5669.969,61.805,0,0,71.714,7.674,4.496,7532.087,7536.584,90586.848,0.953,0,0,1111.4,433.897,366.837,434.684,0,202.571,202.571,0.905,7600.837,36.859,7637.696,91907.85,0,0,52.499,1.316,1.729,0.184,0.222,4807.77,350,0.403,736.1,3.2,294.4,0,0,22.058,30.301,18.219,170.6,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,1111.4,434.684,800.734,1003.305,3.229,1.913,0,0,0,,0,999
1978,15/08/1978,227,1977,15-May,4,sugar,alive,0,457,1977,15/5/1977,135,0,0,348,1978,21,2039,8851.69,7880,6986.88,215.172,3459.62,18648,0,0,0,16.876,188.5,179.81,179.81,36.859,7600.837,7637.696,91907.85,0.951,17,2380,1001.3,819.857,911.533,581.491,1454.374,305.373,1759.747,8.723,7411.36,4.422,7415.782,89080.383,200,392.457,451.609,17.401,50.332,9.357,3.921,6938.68,350,0.984,5884.9,21.6,2354,0,0,16.639,27.626,19.767,150.6,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3381.3,2961.491,1731.39,2036.763,77.09,59.689,7.26566449129847,0.122274395126118,7.60325088339223,1.07586,34.596,999
1979,15/09/1979,258,1978,15-May,4,sugar,alive,1,396,1977,15/8/1978,135,0,0,348,1979,21,2039,6439.11,5695,5027.7,154.013,2581.08,14114.2,20853.023,8341.208,100.88,17.713,100.4,69.973,5.933,4.422,7411.36,7415.782,89080.383,0.936,15,2100,1578.5,1204.193,1146.205,577.773,1067.162,272.915,1340.077,8.231,7390.571,3.694,7394.265,88965.911,200,261.757,335.838,19.568,23.051,3.562,4.096,7165.264,350,0.93,3802.4,14,1521,0,0,17.887,28.189,19.067,350.7,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3678.5,2677.773,2350.398,2623.313,46.181,26.613,5.75153308364824,0.114928470528186,6.03972549019608,0.770065,25.811,999
1980,14/10/1980,288,1979,15-May,4,sugar,alive,2,395,1977,15/9/1979,135,0,0,348,1980,21,2039,6868.74,6013.72,5368.63,163.318,2682.97,15001.1,15229.047,6091.62,67.845,17.306,117.6,57.998,0,3.694,7390.571,7394.265,88965.911,0.936,16,2240,777.5,810.553,793.574,418.624,1168.29,253.133,1421.423,3.936,7346.441,4.098,7350.539,88511.405,200,299.329,351.533,11.063,14.936,3.157,2.519,7252.957,350,0.969,4973.4,18.3,1989.4,0,0,18.429,28.881,20.84,86.4,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3017.5,2658.624,1604.127,1857.26,29.156,18.093,6.1429521436653,0.114897535779286,6.07130111524164,0.81659,26.83,999
1981,14/11/1981,318,1980,15-May,4,sugar,alive,3,396,1977,14/10/1980,135,0,0,348,1981,21,2039,6534.89,5759.4,5086.57,155.687,2701.83,14483.3,16978.352,6791.341,86.772,18.446,98.3,49.949,0,4.098,7346.441,7350.539,88511.405,0.93,16,2240,1127,1100.669,909.456,566.812,1091.189,261.337,1352.527,6.099,7311.287,4.531,7315.817,88014.528,200,255.876,352.223,16.879,46.673,3.298,3.564,7326.352,350,0.942,4074.1,15,1629.6,0,0,18.091,28.646,19.291,104.8,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3367,2806.812,2010.125,2271.462,66.85,49.971,5.54675553617414,0.115108238134987,5.78762081784387,0.778435,27.018,999
1982,14/12/1982,348,1981,15-May,4,sugar,alive,4,395,1977,14/11/1981,135,0,0,348,1982,21,2039,6840.55,6011.57,5367.8,164.706,2830.69,14727.4,15773.721,6309.488,76.769,18.239,106.2,54.298,0,4.531,7311.287,7315.817,88014.528,0.924,19,2660,602.8,812.165,914.75,487.438,1247.14,289.438,1536.578,5.895,7258.213,4.809,7263.021,87396.176,200,274.244,362.53,26.975,28.888,6.75,5.556,7188.592,350,0.951,4294,15.8,1717.6,0,0,17.766,29.327,20.433,47.4,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3262.8,3147.438,1726.915,2016.353,62.613,35.638,5.23301809281072,0.107190132879685,5.29601286173633,0.82353,28.307,999
1983,15/05/1983,135,0,15-May,4,none,out,-1,0,1977,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,16168.26,6467.304,83.015,0,0,53.605,0,4.809,7258.213,7263.021,87396.176,0.917,0,0,544.4,205.38,65.591,365.728,0,148.008,148.008,0.178,7339.195,21.892,7361.087,88627.112,0,0,39.629,2.327,1.287,0.154,0.352,4608.669,350,0.535,1094.6,5.6,437.8,0,0,22.142,30.787,20.024,95.4,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,544.4,365.728,270.971,418.979,3.768,1.441,0,0,0,,0,999
1984,14/08/1984,227,1983,15-May,5,sugar,alive,0,457,1983,15/5/1983,135,0,0,348,1984,21,2039,8315.18,7379.42,6523.65,200.07,3421.61,17915.3,0,0,0,18.136,178.4,179.025,179.025,21.892,7339.195,7361.087,88627.112,0.917,20,2800,627.1,812.033,972.168,503.524,1435.246,310.206,1745.452,9.129,7157.625,3.706,7161.331,85997.793,200,378.719,440.007,17.615,43.172,8.88,3.925,6818.354,350,0.982,5739.4,21.1,2295.8,0,0,17.208,28.072,18.429,75.6,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3427.1,3303.524,1784.201,2094.407,69.667,52.052,6.05625992122352,0.114623604659423,6.156,1.00035,34.216,999
1985,14/09/1985,257,1984,15-May,5,sugar,alive,1,396,1983,14/8/1984,135,0,0,348,1985,21,2039,6909.7,6118.41,5393.63,165.224,2763.76,15160.7,20106.511,8042.603,100.479,17.675,104.9,76.472,12.432,3.706,7157.625,7161.331,85997.793,0.905,16,2240,817.5,736.179,840.145,598.008,1221.922,272.911,1494.833,3.951,7134.631,2.572,7137.203,85955.607,200,276.88,332.77,11.76,15.628,5.01,2.656,6919.615,350,0.953,4358.6,16,1743.4,0,0,17.387,28.523,19.502,111.4,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3057.5,2838.008,1576.324,1849.235,32.398,20.638,5.82182995960547,0.110530072590049,6.142156133829,0.82612,27.638,999
1986,14/10/1986,287,1985,15-May,5,sugar,alive,2,395,1983,14/9/1985,135,0,0,348,1986,21,2039,7166.98,6403.76,5515.53,169.822,2953.45,16514.6,16591.449,6636.579,77.7,18.492,108.4,62.815,0,2.572,7134.631,7137.203,85955.607,0.904,17,2380,802.8,787.125,807.168,546.334,1285.195,274.234,1559.429,4.549,7095.899,2.811,7098.71,85456.733,200,275.855,358.146,17.97,28.541,3.181,3.778,7537.819,350,0.927,3732.4,13.7,1493,0,0,18.476,29.285,18.879,117.8,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3182.8,2926.334,1594.293,1868.527,49.692,31.722,5.80323367052428,0.108900116645259,6.00077738515901,0.84911,29.534,999
1987,14/11/1987,318,1986,15-May,5,sugar,alive,3,396,1983,14/10/1986,135,0,0,348,1987,21,2039,6359.38,5533.42,5007.74,151.766,2468.21,13516.5,17209.892,6883.957,74.025,17.104,107.6,91.893,27.853,2.811,7095.899,7098.71,85456.733,0.898,19,2660,371,654.347,890.197,335.405,1222.36,289.253,1511.613,4.495,7062.166,4.929,7067.095,85089.173,200,282.833,344.337,16.586,12.877,7.47,3.533,7478.416,350,0.966,4836,17.7,1934.4,0,0,18.663,29.934,20.137,44,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3031,2995.405,1544.544,1833.797,36.933,20.347,5.06662705043225,0.100400036252665,4.87993569131833,0.75883,24.682,999
1988,17/12/1988,352,1987,15-May,5,sugar,alive,4,399,1983,14/11/1987,135,0,4,348,1988,17,2039,6812.8,5917.98,5305.73,161.598,2677.7,15070.7,15599.577,6239.833,82.291,17.481,109.5,66.735,2.695,4.929,7062.166,7067.095,85089.173,0.892,18,2520,1142.5,965.274,1074.431,544.531,1219.001,289.823,1508.824,6.267,7019.709,1.303,7021.012,84449.341,200,272.808,358.657,20.718,36.245,5.42,4.294,7515.002,350,0.934,3890.7,14.3,1556.3,0,0,18.736,29.636,19.953,254,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3662.5,3064.531,2039.705,2329.528,62.383,41.665,5.27317230597439,0.107101954899975,5.4410101010101,0.80799,26.777,999
1989,15/05/1989,135,0,15-May,5,none,out,-1,0,1983,0.000,135,0,4,352,-1,17,2043,0,0,0,0,0,0,16117.221,6446.888,80.787,0,0,180.707,116.667,1.303,7019.709,7021.012,84449.341,0.886,0,0,979.9,548.605,212.378,396.914,0,217.601,217.601,0.542,7103.671,17.48,7121.151,86019.613,0,0,37.167,1.485,2.27,0.18,0.165,4408.383,350,0.42,778.8,3.9,311.5,0,0,21.399,30.389,19.214,134.8,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,979.9,396.914,760.983,978.584,3.935,2.45,0,0,0,,0,999
1990,15/08/1990,227,1989,15-May,6,sugar,alive,0,457,1989,15/5/1989,135,0,0,348,1990,21,2039,8178.24,7243.62,6454.61,198.057,3501.01,17236.4,0,0,0,18.842,168,182.022,182.022,17.48,7103.671,7121.151,86019.613,0.887,16,2240,1477,1157.235,904.311,743.781,1426.653,341.944,1768.597,8.761,6930.188,3.224,6933.412,83326.47,200,361.43,429.543,20.241,41.602,9.88,4.361,6577.093,350.589,0.982,5754.1,21.1,2301.7,0,0,16.885,27.829,18.656,103,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3717,2983.781,2061.546,2403.49,71.723,51.482,6.63778608416636,0.111985375978813,7.36271375464684,0.990285,35.01,999
1991,15/09/1991,258,1990,15-May,6,sugar,alive,1,396,1989,15/8/1990,135,0,0,348,1991,21,2039,6585.53,5789.62,5130.33,156.438,2706.54,14552,19541.927,7816.77,98.923,18.38,99.2,68.879,4.839,3.224,6930.188,6933.412,83326.47,0.875,16,2240,1680.4,1352.918,1197.766,347.16,1156.898,230.475,1387.373,4.057,6923.758,2.923,6926.681,83413.028,200,264.892,320.853,8.908,13.368,3.118,2.102,6675.557,352.258,0.955,4430.6,16.3,1772.3,0,0,16.971,28.6,19.402,204.4,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3920.4,2587.16,2550.684,2781.159,25.394,16.486,6.04670758669738,0.112758429059813,5.81553903345725,0.78219,27.065,999
1992,14/10/1992,288,1991,15-May,6,sugar,alive,2,395,1989,15/9/1991,135,0,0,348,1992,21,2039,7636.61,6765.88,6056.71,185.81,3429.23,15798.9,16135.21,6454.085,72.906,19.8,110.5,51.221,0,2.923,6923.758,6926.681,83413.028,0.876,18,2520,654.1,777.184,777.923,360.005,1358.105,249.878,1607.983,3.613,6899.935,3.06,6902.995,83213.451,200,285.995,343.763,11.832,11.951,2.848,2.64,7442.229,353.955,0.962,4654.4,17.1,1861.8,0,0,18.264,29.527,20.819,122.8,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3174.1,2880.005,1555.107,1804.985,26.631,14.799,6.45172491019981,0.115554704247495,6.25622895622896,0.92905,34.292,999
1993,14/11/1993,318,1992,15-May,6,sugar,alive,3,396,1989,14/10/1992,135,0,0,348,1993,21,2039,7435.82,6553.72,5907.35,181.389,3545.72,15284.7,17385.329,6954.132,78.87,21.144,98.1,62.232,0,3.06,6899.935,6902.995,83213.451,0.872,19,2660,548.9,803.695,847.231,421.945,1288.108,270.522,1558.63,3.333,6883.684,3.605,6887.289,83025.064,200,264.208,344.212,13.015,29.013,3.151,2.857,7817.635,355.691,0.935,3909.1,14.4,1563.7,0,0,18.209,29.114,20.539,72,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3208.9,3081.945,1650.926,1921.448,45.179,32.164,5.88553656862793,0.11637720305653,5.83244372990354,0.906945,35.457,999
1994,14/12/1994,348,1993,15-May,6,sugar,alive,4,395,1989,14/11/1993,135,0,0,348,1994,21,2039,7456.17,6536.35,5948.5,182.524,3431.14,15076.6,16314.721,6525.888,71.806,20.222,101.3,61.576,0,3.605,6883.684,6887.289,83025.064,0.868,19,2660,360.8,678.234,717.707,306.912,1332.17,286.529,1618.7,4.533,6858.458,4.591,6863.049,82730.641,200,277.624,343.458,18.947,16.079,2.275,3.925,7608.908,357.459,0.958,4519.7,16.6,1807.9,0,0,18.134,29.468,20.857,46.8,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3020.8,2966.912,1395.941,1682.47,37.301,18.354,6.15198563354761,0.112759621918824,5.86893890675241,0.91262,34.311,999
1995,15/05/1995,135,0,15-May,6,none,out,-1,0,1989,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,16656.881,6662.753,81.878,0,0,67.736,3.696,4.591,6858.458,6863.049,82730.641,0.864,0,0,357.1,69.445,16.892,316.144,0,157.529,157.529,0.026,6943.516,23.958,6967.474,84538.613,0,0,36.128,0.318,0.383,0.011,0.105,4455.206,358.153,0.627,1407.9,6.9,563.2,0,0,22.355,31.422,21.087,55.2,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,357.1,316.144,86.337,243.866,0.712,0.394,0,0,0,,0,999
1996,14/08/1996,227,1995,15-May,7,sugar,alive,0,457,1995,15/5/1995,135,0,0,348,1996,21,2039,8680.16,7610.49,7013.03,214.293,3785.84,16671.4,0,0,0,18.83,185.6,180.971,180.971,23.958,6943.516,6967.474,84538.613,0.864,19,2660,644.3,754.014,908.602,404.521,1455.116,306.403,1761.52,6.781,6781.278,4.839,6786.116,81561.138,200,380.982,427.461,14.642,28.344,10.953,3.337,7623.893,360.246,0.988,6278.9,23,2511.6,0,0,18.409,28.888,19.424,107,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3304.3,3064.521,1662.616,1969.019,53.939,39.297,6.99270783264334,0.121652322993778,6.89045016077171,1.071465,37.858,999
1997,14/09/1997,257,1996,15-May,7,sugar,alive,1,396,1995,14/8/1996,135,0,0,348,1997,21,2039,8072.86,7238.92,6384.84,197.179,3669.12,16880.2,19507.733,7803.093,93.714,19.988,104.3,61.135,0,4.839,6781.278,6786.116,81561.138,0.854,16,2240,964.3,843.604,859.732,454.133,1226.327,259.387,1485.714,3.506,6772.835,2.16,6774.994,81742.96,200,277.134,325.216,8.25,11.468,3.348,1.979,7124.06,362.101,0.962,4689.6,17.2,1875.8,0,0,18.946,28.468,20.444,116.8,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3204.3,2694.133,1703.336,1962.723,23.066,14.816,7.3188294712993,0.132716660137819,7.33007434944238,0.985895,36.691,999
1998,14/10/1998,287,1997,15-May,7,sugar,alive,2,395,1995,14/9/1997,135,0,0,348,1998,21,2039,7890.24,6982.57,6209.19,190.295,3590.59,16810.6,18334.303,7333.721,75.072,20.308,98.5,76.385,12.345,2.16,6772.835,6774.994,81742.96,0.855,16,2240,959.5,779.819,1030.992,521.139,1167.072,228.268,1395.341,2.689,6769.105,2.611,6771.716,81738.248,200,276.651,332.751,8.137,6.586,5.498,1.97,7877.16,363.989,0.962,4678.4,17.2,1871.4,0,0,20.543,28.902,19.59,189.6,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3199.5,2761.139,1810.811,2039.079,20.221,12.084,6.89190221861341,0.13637884932787,7.07416356877323,0.951475,35.906,999
