year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAlloc,IrrigAmt,IrrigFreq,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH
1999,15/08/1999,227,1998,15-Apr,7,sugar,alive,1,396,1997,15/7/1998,105,0,0,318,1999,21,2039,7234.2,6458.08,5535.89,170.037,3230.8,16983,20425.138,8170.057,85.969,20.471,110.7,83.712,83.712,2.76,8755.248,8758.008,130881.104,0.701,10,1100,1153.6,53.835,877.784,702.07,1029.772,308.766,1338.538,10.079,8728.132,1.31,8729.442,130643.048,200,286.893,334.324,17.177,0.239,10.15,3.691,7468.737,365.471,0.938,3961.7,14.5,1584.7,0,0,19.752,28.624,18.776,112,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2253.6,1802.07,931.619,1240.385,27.566,10.389,9.43564900364581,0.127031881052312,10.9701290322581,0.850185,32.308
2000,14/09/2000,258,1999,15-Apr,7,sugar,alive,2,396,1997,15/8/1999,105,0,0,318,2000,21,2039,7256.31,6461.44,5648.2,173.349,3227.91,16081.1,17803.036,7121.216,75.098,20.004,96.6,67.156,67.156,1.31,8728.132,8729.442,130643.048,0.701,9,990,1493.5,191.062,1013.801,687.371,1006.983,281.559,1288.541,11.623,8736.513,1.262,8737.776,130832.263,200,261.986,303.394,16.231,0.132,3.49,3.36,7162.929,367.415,0.96,4582.6,16.8,1833.1,0,0,18.677,28.119,19.581,136,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2483.5,1677.371,1204.863,1486.422,19.853,3.622,10.334565221409,0.134531225626503,12.038125,0.866745,32.279
2001,14/10/2001,287,2000,15-Apr,7,sugar,alive,3,395,1997,14/9/2000,105,0,0,318,2001,21,2039,6904.08,6174.8,5301.21,163.133,3376.42,16028.6,17564.203,7025.682,74.774,22.558,98,57.253,57.253,1.262,8736.513,8737.776,130832.263,0.701,14,1540,561.9,61.45,602.633,455.97,1112.048,325.609,1437.658,5.875,8724.658,1.16,8725.818,130673.139,200,262.181,326.262,34.077,0.071,4.364,6.476,7374.473,369.4,0.941,4052.4,14.9,1621,0,0,17.987,29.181,20.23,52,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2101.9,1995.97,664.083,989.692,38.512,4.435,8.17311883445142,0.113471354105079,8.19763819095478,0.815665,33.764
2002,14/11/2002,318,2001,15-Apr,7,sugar,alive,4,396,1997,14/10/2001,105,0,0,318,2002,21,2039,7052.83,6310.46,5424.25,167.009,3492.2,16285.8,17068.875,6827.55,73.154,22.82,108.8,57.414,57.414,1.16,8724.658,8725.818,130673.139,0.697,15,1650,810.4,26.626,907.783,349.158,1237.679,288.367,1526.046,16.067,8703.078,1.456,8704.534,130283.785,200,280.602,330.984,23.356,0.02,5.813,4.793,7500.229,371.419,0.949,4250.3,15.6,1700.1,0,0,18.495,30.339,21.474,206,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2460.4,1999.158,934.409,1222.776,29.189,5.833,8.35396702011547,0.109439033947863,7.95280952380952,0.835045,34.922
2003,15/04/2003,105,0,15-Apr,7,none,out,-1,0,1997,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,17455.677,6982.271,80.615,0,0,57.359,57.359,1.456,8703.078,8704.534,130283.785,0.694,0,0,414.2,1.037,176.999,237.201,0,156.845,156.845,8.253,8813.833,4.304,8818.137,133910.289,0,0,4.468,0.094,0.001,0.06,0.012,3026.753,372.211,0.001,0.9,0,0.4,0,0,21.861,31.873,22.582,51,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,414.2,237.201,178.036,334.881,0.155,0.061,0,0,0,,0
2004,14/07/2004,196,2003,15-Apr,8,sugar,alive,0,456,2003,15/4/2003,105,0,0,318,2004,21,2039,7471.95,6620.45,5876,180.36,3649.75,15959.4,0,0,0,21.99,183.8,136.679,136.679,4.304,8813.833,8818.137,133910.289,0.695,17,1870,747.8,27.375,1085.682,443.615,1213.749,376.096,1589.844,19.093,8659.204,2.035,8661.24,129285.002,200,367.356,404.268,13.643,0.293,16.218,3.161,8160.368,374.595,0.96,4591.6,16.8,1836.6,0,0,18.211,29.555,19.63,173.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2617.8,2313.615,1113.057,1489.153,30.154,16.511,7.79559261156243,0.113445092726079,7.77413793103448,0.9018,36.498
2005,15/08/2005,227,2004,15-Apr,8,sugar,alive,1,397,2003,14/7/2004,105,0,1,318,2005,20,2039,6703.64,5954.66,5074.3,154.977,3036.6,16293.4,17468.369,6987.348,85.083,21.201,109.1,51.578,51.578,2.035,8659.204,8661.24,129285.002,0.689,16,1760,746.3,1.008,986.077,330.844,1142.951,325.041,1467.993,11.124,8640.95,1.344,8642.294,129145.296,200,274.067,319.418,18.634,0,6.321,4.053,6553.349,376.709,0.94,4017.9,14.7,1607.2,0,0,17.863,29.438,20.179,143.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2506.3,2090.844,987.085,1312.126,24.955,6.321,7.4121742224671,0.105570666890101,7.01253393665158,0.774885,30.366
2006,15/09/2006,258,2005,15-Apr,8,sugar,alive,2,396,2003,15/8/2005,105,0,1,319,2006,20,2040,6603.58,5891.61,5067.2,155.188,2934.13,15363.8,17264.561,6905.825,78.251,20.356,94.5,102.802,102.802,1.344,8640.95,8642.294,129145.296,0.689,10,1100,922.8,35.078,673.88,525.437,1070.622,286.383,1357.006,6.683,8646.975,0.923,8647.897,129375.345,200,254.561,302.686,17.497,0.011,8.223,3.64,6769.245,378.854,0.928,3755.3,13.8,1502.1,0,0,18.708,29.299,19.69,178.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2022.8,1625.437,708.958,995.341,25.731,8.234,9.54746323604052,0.114360584993729,10.0121290322581,0.77594,29.341
2007,15/10/2007,288,2006,15-Apr,8,sugar,alive,3,395,2003,15/9/2006,105,0,1,319,2007,20,2040,6787.47,6055.6,5208.88,159.771,3087.55,15785.8,16251.225,6500.491,71.629,20.87,93.3,59.639,59.639,0.923,8646.975,8647.897,129375.345,0.689,12,1320,956.9,145.859,768.493,507.895,1083.252,271.378,1354.63,11.99,8650.25,1.448,8651.698,129507.843,200,256.27,302.746,19.24,0.019,5.6,4.009,6710.191,381.035,0.951,4317.7,15.8,1727.1,0,0,17.775,28.663,19.963,130.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2276.9,1827.895,914.352,1185.73,24.859,5.619,8.74070994231069,0.117944383337147,9.02661016949152,0.798855,30.876
2008,14/11/2008,319,2007,15-Apr,8,sugar,alive,4,396,2003,15/10/2007,105,0,1,319,2008,20,2040,6992.23,6224.59,5336.92,164.103,3267.95,16553.1,17088.004,6835.202,76.495,21.594,88.5,67.557,67.557,1.448,8650.25,8651.698,129507.843,0.686,12,1320,1306.2,256.664,976.223,582.312,1117.75,278.787,1396.536,8.074,8649.322,1.517,8650.839,129434.061,200,252.638,310.4,28.193,0.113,5.777,5.468,6967.682,383.246,0.942,4067.1,14.9,1626.8,0,0,18.192,29.022,19.643,108.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2626.2,1902.312,1232.887,1511.674,34.083,5.89,8.62650290804032,0.117507174895599,9.27135593220339,0.820515,32.679
2009,17/04/2009,107,0,15-Apr,8,none,out,-1,0,2003,0.000,107,2,1,321,-1,19,2040,0,0,0,0,0,0,17527.17,7010.867,78.599,0,0,64.336,64.336,1.517,8649.322,8650.839,129434.061,0.684,0,0,1763,213.464,1100.702,565.499,0,301.058,301.058,52.42,8744.256,9.046,8753.303,132350.57,0,0,18.253,1.275,0.128,1.155,0.097,3653.298,384.125,0,0.3,0,0.1,0,0,22.843,31.287,18.416,197.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1763,565.499,1314.166,1615.224,2.558,1.283,0,0,0,,0
2010,17/07/2010,198,2009,15-Apr,9,sugar,alive,0,456,2009,17/4/2009,107,2,0,320,2010,19,2039,7339.02,6508.99,5746.07,176.11,3295.43,15929.5,0,0,0,20.116,174.2,212.113,212.113,9.046,8744.256,8753.303,132350.57,0.686,16,1760,1076.8,262.355,1219.085,507.482,1172.898,339.947,1512.845,17.999,8600.982,2.191,8603.173,128488.3,200,355.377,386.466,16.153,0.236,17.671,3.652,7255.779,386.745,0.971,5072,18.6,2028.8,0,0,17.917,29.042,18.607,135.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2836.8,2267.482,1481.44,1821.387,34.06,17.907,7.766765072446,0.11640981065476,7.96877828054299,0.88055,32.954
2011,17/08/2011,229,2010,15-Apr,9,sugar,alive,1,396,2009,17/7/2010,107,2,0,320,2011,19,2039,6660.66,5865.48,5146.56,157.454,2835.8,15141,17851.289,7140.515,87.468,19.253,106.5,54.628,54.628,2.191,8600.982,8603.173,128488.3,0.677,5,550,1470.7,25.335,687.174,927.093,1004.466,309.546,1314.012,11.806,8583.718,1.014,8584.732,128442.66,200,273.998,312.718,17.596,0.01,4.04,3.851,6188.336,389.054,0.948,4213.6,15.4,1685.4,0,0,18.162,28.317,17.469,81.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2020.7,1477.093,712.509,1022.055,21.646,4.05,10.6597214935011,0.119826911778583,15.7454,0.78727,28.358
2012,16/09/2012,260,2011,15-Apr,9,sugar,alive,2,396,2009,17/8/2011,107,2,0,320,2012,19,2039,6937.31,6218.01,5314.08,163.383,3118.04,16232.3,16451.418,6580.568,82.447,20.574,88.3,48.808,48.808,1.014,8583.718,8584.732,128442.66,0.677,10,1100,1155.4,107.798,739.931,677.844,1097.374,283.62,1380.994,5.338,8591.132,0.98,8592.112,128584.72,200,250.597,298.478,19.173,0.02,6.466,4.007,6519.849,391.394,0.948,4218.9,15.5,1687.6,0,0,17.848,28.672,19.141,197.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2255.4,1777.844,847.729,1131.349,25.659,6.486,9.18995142430945,0.118308262019965,10.5408387096774,0.816915,31.18
2013,16/10/2013,289,2012,15-Apr,9,sugar,alive,3,395,2009,16/9/2012,107,2,0,320,2013,19,2039,6711.97,5938.42,5160.75,157.572,3103.26,15512.2,17383.551,6953.423,76.755,21.324,93.6,75.486,75.486,0.98,8591.132,8592.112,128584.72,0.677,13,1430,530.8,50.382,571.998,331.905,1094.903,270.437,1365.34,6.614,8599.395,0.998,8600.393,128772.552,200,260.557,301.553,14.314,0.013,3.253,2.977,6866.74,393.777,0.954,4402.7,16.1,1761.1,0,0,18.317,29.434,20.455,178.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1960.8,1761.905,622.38,892.817,17.58,3.266,8.94327446712507,0.115408616168866,8.38148936170213,0.78786,31.033
2014,16/11/2014,320,2013,15-Apr,9,sugar,alive,4,396,2009,16/10/2013,107,2,0,320,2014,19,2039,7172.9,6409.94,5491.81,169.105,3364.71,16810.9,16927.732,6771.092,74.878,21.574,95.7,48.567,48.567,0.998,8599.395,8600.393,128772.552,0.676,12,1320,733,42.779,558.337,475.66,1142.163,298.885,1441.048,6.071,8598.05,1.201,8599.252,128683.45,200,261.781,310.962,23.87,0.011,2.772,5.014,7111.719,396.198,0.941,4051.4,14.9,1620.6,0,0,18.145,29.123,20.248,86.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2053,1795.66,601.116,900.001,26.653,2.783,9.41742868917278,0.117348624056936,9.55395480225989,0.845525,33.647
2015,15/04/2015,105,0,15-Apr,9,none,out,-1,0,2009,0.000,105,0,0,320,-1,19,2039,0,0,0,0,0,0,17732.958,7093.183,78.728,0,0,59.404,59.404,1.201,8598.05,8599.252,128683.45,0.674,0,0,344,0.001,149.511,194.488,0,149.448,149.448,6.982,8693.313,12.317,8705.63,131706.213,0,0,12.827,0.071,0,0.084,0.028,3632.489,397.132,0.001,0.9,0,0.3,0,0,22.749,32.703,22.215,83.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,344,194.488,149.512,298.96,0.155,0.084,0,0,0,,0
2016,14/07/2016,196,2015,15-Apr,10,sugar,alive,0,456,2015,15/4/2015,105,0,0,318,2016,21,2039,7725.63,6905.15,6036.25,186.156,3776.1,16893.9,0,0,0,22.05,183.2,104.445,104.445,12.317,8693.313,8705.63,131706.213,0.676,19,2090,505.2,0.002,965.053,389.46,1258.785,376.576,1635.361,20.267,8540.382,2.437,8542.819,127515.295,200,366.972,400.953,17.347,0,18.067,3.972,7625.897,399.981,0.96,4596.5,16.8,1838.6,0,0,18.496,29.812,19.085,43.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2595.2,2479.46,965.055,1341.631,35.414,18.067,7.50792511272616,0.113831747241129,7.32897637795276,0.93078,37.761
2017,14/08/2017,226,2016,15-Apr,10,sugar,alive,1,396,2015,14/7/2016,105,0,0,318,2017,21,2039,6001.2,5272.1,4553.49,138.626,2512.67,14477.1,18266.812,7306.727,86.246,19.394,104.9,99.232,99.232,2.437,8540.382,8542.819,127515.295,0.667,11,1210,912.2,40.83,796.032,561.511,1018.853,303.317,1322.17,8.752,8526.505,1.207,8527.713,127524.783,200,265.432,307.985,18.19,0.113,8.833,3.901,6202.736,402.497,0.928,3758,13.8,1503.2,0,0,18.713,29.611,17.608,107.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2122.2,1771.511,836.862,1140.179,27.136,8.946,7.82529716157563,0.104847334306481,8.35096385542169,0.69313,25.127
2018,14/09/2018,257,2017,15-Apr,10,sugar,alive,2,396,2015,14/8/2017,105,0,0,318,2018,21,2039,5963.09,5250.08,4527.79,137.719,2580.27,14353,15499.853,6199.941,76.761,20.145,90,62.4,62.4,1.207,8526.505,8527.713,127524.783,0.667,12,1320,718.7,115.046,641.57,423.93,1010.512,276.27,1286.782,4.85,8526.284,1.07,8527.353,127540.384,200,241.993,301.99,31.755,0.072,6.435,6.29,6276.922,405.05,0.93,3797.4,13.9,1519,0,0,17.808,29.585,18.303,130.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2038.7,1743.93,756.616,1032.886,38.262,6.507,7.89704862007076,0.107025898714778,7.78073446327684,0.688595,25.803
2019,14/10/2019,287,2018,15-Apr,10,sugar,alive,3,395,2015,14/9/2018,105,0,0,318,2019,21,2039,5653.61,4975.22,4281.18,129.881,2401.84,13724.3,15427.859,6171.144,74.205,19.846,90.5,57.703,57.703,1.07,8526.284,8527.353,127540.384,0.666,10,1100,1183,218.3,855.307,601.425,945.474,274.859,1220.333,13.806,8521.088,0.973,8522.061,127485.873,200,252.372,301.916,27.306,0.07,4.08,5.399,6284.175,407.641,0.932,3836.7,14.1,1534.7,0,0,18.354,29.528,17.422,92.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2283,1701.425,1073.607,1348.466,31.456,4.15,7.63366002027712,0.10643078569538,8.37941935483871,0.649405,24.018
2020,13/11/2020,318,2019,15-Apr,10,sugar,alive,4,396,2015,14/10/2019,105,0,0,318,2020,21,2039,6345.12,5595.04,4830.9,147.064,2785.61,15142.2,14926.831,5970.733,81.266,20.398,93.5,46.764,46.764,0.973,8521.088,8522.061,127485.873,0.664,12,1320,1074.7,77.006,975.75,473.412,1063.603,269.776,1333.379,7.4,8513.941,1.206,8515.146,127364.976,200,256.381,306.654,23.669,0.026,8.201,4.817,6396.83,410.264,0.95,4278.8,15.7,1711.5,0,0,18.85,29.943,18.904,327.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2394.7,1793.412,1052.756,1322.532,31.896,8.227,8.20023508262463,0.110294222422882,8.30870056497175,0.73532,27.856
2021,15/04/2021,105,0,15-Apr,10,none,out,-1,0,2015,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,16507.849,6603.139,83.149,0,0,55.329,55.329,1.206,8513.941,8515.146,127364.976,0.662,0,0,902,42.994,522.889,363.956,0,238.06,238.06,24.69,8605.442,7.853,8613.295,130099.677,0,0,11.804,0.49,0.042,0.587,0.049,3178.424,411.3,0,0.4,0,0.1,0,0,22.604,31.422,17.953,132.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,902,363.956,565.883,803.943,1.119,0.629,0,0,0,,0
1957,15/04/1957,105,0,15-Apr,0,none,out,-1,0,-1,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,534.4,0,252.969,281.431,0,194.312,194.312,11.636,9502.409,36.307,9538.716,141769.939,0,0,38.366,4.39,0,0.953,0.776,1052.464,350,0.001,1,0,0.4,0,0,21.346,30.448,18.588,77.7,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,534.4,281.431,252.969,447.281,5.343,0.953,0,0,0,,0
1958,15/07/1958,196,1957,15-Apr,1,sugar,alive,0,456,1957,15/4/1957,105,0,0,318,1958,21,2039,6672.41,5940.01,5163.74,158.701,2998.97,15086.7,0,0,0,20.343,144.7,116.669,116.669,36.307,9502.409,9538.716,141769.939,0.884,15,1650,1061.7,151.84,1151.794,555.929,1101.847,358.919,1460.766,18.284,9416.224,0.814,9417.039,141160.791,200,307.752,321.512,29.934,0,17.324,6.353,3438.228,350,0.966,4810.4,17.6,1924.1,0,0,17.416,28.757,18.932,136.1,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2711.7,2205.929,1303.634,1662.553,47.258,17.324,7.19429319801317,0.108642315059359,7.55719047619048,0.793505,29.99
1959,15/08/1959,227,1958,15-Apr,1,sugar,alive,1,396,1957,15/7/1958,105,0,0,318,1959,21,2039,6065.46,5327.58,4590.83,139.663,2454.81,14746.3,16912.532,6765.013,85.415,18.719,85.6,63.969,63.969,0.814,9416.224,9417.039,141160.791,0.868,10,1100,875.3,0.003,697.128,548.636,991.029,292.42,1283.449,8.363,9421.576,0.837,9422.413,142022.853,200,241.535,285.444,17.695,0,7.378,3.856,4905.854,350,0.943,4098,15,1639.2,0,0,16.869,28.466,19.548,162.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1975.3,1648.636,697.131,989.551,25.073,7.378,8.47142728898314,0.108818503890688,9.01051612903226,0.698315,24.548
1960,14/09/1960,258,1959,15-Apr,1,sugar,alive,2,396,1957,15/8/1959,105,0,0,318,1960,21,2039,6882.75,6147.27,5240.54,160.84,2953.58,16422.1,16017.659,6407.063,75.842,19.687,92.9,58.691,58.691,0.837,9421.576,9422.413,142022.853,0.866,10,1100,1107.6,57.888,772.381,576.598,1097.118,279.823,1376.941,7.181,9408.586,0.925,9409.511,142855.039,200,262.123,310.664,24.487,0,4.365,4.965,5475.211,350,0.955,4442.7,16.3,1777.1,0,0,17.494,28.356,20.039,210.1,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2207.6,1676.598,830.269,1110.092,28.852,4.365,9.5932358263579,0.116809652701169,10.3767741935484,0.8042,29.536
1961,14/10/1961,287,1960,15-Apr,1,sugar,alive,3,395,1957,14/9/1960,105,0,0,318,1961,21,2039,6280.64,5586.26,4769.26,146.079,2937.35,15113.8,17735.094,7094.039,81.354,21.833,94.9,59.083,59.083,0.925,9408.586,9409.511,142855.039,0.859,13,1430,490.9,17.541,525.731,345.278,1093.296,292.717,1386.013,4.663,9397.661,1.195,9398.856,143784.231,200,266.519,315.13,21.599,0,5.364,4.492,5766.774,350,0.938,3965.8,14.6,1586.3,0,0,16.939,29.173,21.112,63.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1920.9,1775.278,543.272,835.989,26.963,5.364,8.22851406934576,0.105395115341631,7.77015957446809,0.730395,29.374
1962,14/11/1962,318,1961,15-Apr,1,sugar,alive,4,396,1957,14/10/1961,105,0,0,318,1962,21,2039,6566.91,5796.77,4989.49,152.525,2936.49,15774.2,16217.662,6487.065,81.304,20.781,109.6,50.7,50.7,1.195,9397.661,9398.856,143784.231,0.853,12,1320,942.7,70.302,716.66,564.192,1154.735,312.681,1467.416,12.028,9365.298,1.578,9366.876,144426.585,200,285.25,335.797,27.263,0,4.113,5.612,5975.728,350,0.938,3961.2,14.5,1584.5,0,0,17.883,29.608,20.496,102.1,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2262.7,1884.192,786.962,1099.643,31.376,4.113,8.09498182775428,0.103941213670834,8.61723163841808,0.762625,29.365
1963,15/04/1963,105,0,15-Apr,1,none,out,-1,0,1957,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,16775.061,6710.025,88.356,0,0,59.022,59.022,1.578,9365.298,9366.876,144426.585,0.844,0,0,1086.4,58.03,538.04,527.471,0,315.534,315.534,25.861,9450.082,17.995,9468.076,147040.974,0,0,29.875,5.442,0.001,2.606,0.636,3575.605,350,0,0.2,0,0.1,0,0,22.247,31.071,18.839,91.9,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1086.4,527.471,596.07,911.604,8.049,2.607,0,0,0,,0
1964,14/07/1964,196,1963,15-Apr,2,sugar,alive,0,456,1963,15/4/1963,105,0,0,318,1964,21,2039,6898.28,6132.02,5347.7,164.057,3055.65,15505.8,0,0,0,20.009,175.5,233.817,233.817,17.995,9450.082,9468.076,147040.974,0.843,16,1760,620,145.391,860.097,455.4,1191.684,345.276,1536.959,17.992,9297.06,2.174,9299.234,144835.072,200,359.144,394.523,30.147,0.002,16.941,6.315,5447.663,350,0.956,4457.8,16.3,1783.1,0,0,16.75,28.855,19.018,92.7,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2380,2215.4,1005.488,1350.764,47.09,16.943,7.40529926875508,0.10674129888956,7.42339366515837,0.820285,30.556
1965,14/08/1965,226,1964,15-Apr,2,sugar,alive,1,396,1963,14/7/1964,105,0,0,318,1965,21,2039,5757.42,5063.05,4298.03,130.254,2443.21,14593.9,16969.021,6787.608,89.352,20.172,98.8,71.371,71.371,2.174,9297.06,9299.234,144835.072,0.826,13,1430,830.4,75.044,860.299,491.69,1011.799,322.525,1334.323,8.321,9272.625,1.218,9273.844,145291.238,200,268.34,312.487,18.442,0,13.028,4.041,5328.284,350,0.944,4109,15.1,1643.6,0,0,17.025,29.153,19.583,107.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2260.4,1921.69,935.343,1257.868,31.47,13.028,6.77809636309707,0.0976180430075776,6.92840425531915,0.65127,24.432
1966,14/09/1966,257,1965,15-Apr,2,sugar,alive,2,396,1963,14/8/1965,105,0,0,318,1966,21,2039,6249.39,5536.35,4677.96,142.457,2656.37,15714.3,15897.458,6358.984,89.2,20.036,99.7,62.105,62.105,1.218,9272.625,9273.844,145291.238,0.821,13,1430,392.1,26.847,481.235,342.498,1031.799,283.067,1314.866,3.67,9259.576,1.046,9260.622,146040.945,200,267.954,313.009,22.734,0.001,4.199,4.67,5580.523,350,0.934,3873.8,14.2,1549.5,0,0,17.613,28.709,19.595,102.9,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1822.1,1772.498,508.082,791.149,26.934,4.2,8.03707535918235,0.108343359703574,7.5775,0.712285,26.564
1967,14/10/1967,287,1966,15-Apr,2,sugar,alive,3,395,1963,14/9/1966,105,0,0,318,1967,21,2039,6012.95,5327.73,4586.4,140.093,2579.21,14265.5,16649.911,6659.965,83.685,19.745,97.7,61.258,61.258,1.046,9259.576,9260.622,146040.945,0.816,10,1100,809.7,29.838,612.908,462.877,986.636,292.848,1279.483,7.964,9248.955,1.236,9250.191,146945.219,200,259.714,308.753,27.6,0,4.001,5.571,5419.773,350,0.946,4157,15.3,1662.8,0,0,17.992,28.818,20.041,154.9,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1909.7,1562.877,642.746,935.594,31.601,4.001,8.96378921693774,0.109491880704941,9.03825806451613,0.700465,25.792
