year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1982,18/09/1982,261,1981,15-Apr,4,sugar,alive,2,396,1979,18/8/1981,109,4,0,322,1982,17,2039,6928.4,6196.65,5337.53,164.123,3071.42,15908.8,16223.68,6489.472,67.502,20.118,100.5,72.085,72.085,1.295,9070.506,9071.801,142346.351,0.756,19,2090,592.4,161.143,1005.058,435.939,1221.561,306.073,1527.634,9.042,9047.753,1.205,9048.957,142189.366,200,269.434,327.757,33.562,0.042,2.501,6.472,6956.253,350,0.952,4325.6,15.9,1730.2,0,0,17.492,29.026,19.782,47.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2682.4,2525.939,1166.201,1472.274,36.105,2.543,6.49750449238877,0.107436074347651,6.46153543307087,0.820615,30.714,999
1983,18/10/1983,291,1982,15-Apr,4,sugar,alive,3,395,1979,18/9/1982,109,4,0,322,1983,17,2039,6981.36,6222.63,5389.34,165.247,2957.22,15920.2,17199.208,6879.683,76.137,19.112,96.2,60.651,60.651,1.205,9047.753,9048.957,142189.366,0.75,20,2200,637.7,259.153,1112.803,404.927,1156.781,304.035,1460.816,8.58,9039.899,1.415,9041.313,142207.648,200,258.374,319.293,35.033,0.052,2.357,6.742,7092.621,350,0.958,4539.6,16.6,1815.8,0,0,18.328,28.931,20.105,95.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2837.7,2604.927,1371.956,1675.991,37.442,2.409,6.34363266225887,0.113119653673016,6.2357358490566,0.826235,29.572,999
1984,17/11/1984,322,1983,15-Apr,4,sugar,alive,4,396,1979,18/10/1983,109,4,0,322,1984,17,2039,7141.31,6372,5481.44,169.171,3250.97,16598.7,17390.806,6956.322,73.772,20.737,91,65.579,65.579,1.415,9039.899,9041.313,142207.648,0.746,22,2420,648.7,313.908,1232.313,468.01,1202.968,323.98,1526.948,10.119,9026.431,1.672,9028.103,142087.958,200,251.916,326.5,45.777,0.119,2.614,8.737,7190.67,350,0.923,3663.9,13.4,1465.6,0,0,17.924,28.788,19.569,75.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3068.7,2888.01,1546.221,1870.201,48.51,2.733,5.85770132374888,0.110790282314787,5.89445993031359,0.845855,32.51,999
1985,15/04/1985,105,0,15-Apr,4,none,out,-1,0,1979,0.000,105,0,0,322,-1,17,2039,0,0,0,0,0,0,17223.207,6889.283,75.03,0,0,61.109,61.109,1.672,9026.431,9028.103,142087.958,0.74,0,0,588.9,39.642,182.046,395.717,0,258.409,258.409,8.55,9125.122,8.684,9133.806,144831.857,0,0,13.643,0.857,0.029,0.524,0.069,4019.286,350,0,0.1,0,0,0,0,21.977,31.383,20.654,111.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,588.9,395.717,221.688,480.097,1.41,0.553,0,0,0,,0,999
1986,15/07/1986,196,1985,15-Apr,5,sugar,alive,0,456,1985,15/4/1985,105,0,0,318,1986,21,2039,7635.1,6766.06,5934.26,182.094,3287.1,17008.5,0,0,0,19.304,169.7,169.913,169.913,8.684,9125.122,9133.806,144831.857,0.742,21,2310,777.1,50.09,1440.876,519.049,1305.314,391.213,1696.527,30.352,8966.457,2.062,8968.519,140694.287,200,359.054,399.346,25.368,0.036,20.156,5.516,7524.471,350,0.971,5052.7,18.5,2021.1,0,0,17.312,28.527,18.417,117.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3087.1,2829.049,1490.966,1882.179,45.56,20.192,6.4365799249147,0.107333393456161,6.59760869565217,0.91047,32.871,999
1987,15/08/1987,227,1986,15-Apr,5,sugar,alive,1,396,1985,15/7/1986,105,0,0,318,1987,21,2039,6611.47,5900.11,5086.86,156.574,2996.78,15246.1,18751.975,7500.79,95.273,20.642,95.9,69.522,69.522,2.062,8966.457,8968.519,140694.287,0.73,21,2310,497.8,202.089,1023.777,416.724,1204.273,366.603,1570.876,10.409,8944.086,1.253,8945.339,140069.418,200,244.412,324.452,57.19,0.133,1.824,11.063,7071.036,350,0.914,3509.2,12.9,1403.7,0,0,18.256,29.363,19.045,44,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2807.8,2726.724,1225.866,1592.469,59.147,1.957,5.74220199770861,0.0996730486683863,5.67297101449275,0.78287,29.968,999
1988,14/09/1988,258,1987,15-Apr,5,sugar,alive,2,396,1985,15/8/1987,105,0,0,318,1988,21,2039,6963.9,6200.77,5328.73,163.185,2980.08,16351.7,15942.036,6376.814,64.906,19.562,92.5,80.582,80.582,1.253,8944.086,8945.339,140069.418,0.728,19,2090,972.6,230.111,1332.144,429.836,1219.201,296.045,1515.246,10.529,8935.175,1.087,8936.262,139786.236,200,258.377,315.489,30.172,0.093,2.371,5.891,7057.584,350,0.957,4479.6,16.4,1791.8,0,0,18.304,29.273,19.691,254,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3062.6,2519.836,1562.255,1858.3,32.636,2.464,6.47601669314987,0.107695384115847,6.4246062992126,0.815925,29.801,999
1989,14/10/1989,287,1988,15-Apr,5,sugar,alive,3,395,1985,14/9/1988,105,0,0,318,1989,21,2039,6743.57,6018.3,5235.43,160.95,2837.98,15081.4,17706.58,7082.632,75.759,18.788,83.5,65.681,65.681,1.087,8935.175,8936.262,139786.236,0.724,17,1870,1381.8,372.996,1461.274,719.475,1126.938,298.404,1425.342,11.472,8934.403,1.263,8935.666,139581.108,200,241.757,310.401,40.536,0.132,3.026,7.645,7103.886,350,0.954,4388.6,16.1,1755.4,0,0,17.968,28.729,19.436,134.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3251.8,2589.475,1834.27,2132.674,43.694,3.158,6.2155456221821,0.112920267556839,6.9375,0.80475,28.38,999
1990,14/11/1990,318,1989,15-Apr,5,sugar,alive,4,396,1985,14/10/1989,105,0,0,318,1990,21,2039,7023.9,6352.66,5476.89,170.372,3239.18,15470.2,16549.51,6619.804,73.115,20.485,87.6,57.869,57.869,1.263,8934.403,8935.666,139581.108,0.72,19,2090,1278.8,468.916,1363.493,549.242,1215.554,316.872,1532.426,15.546,8927.792,1.686,8929.478,139010.004,200,239.32,314.405,48.145,0.26,2.16,9.078,7301.13,350.967,0.92,3608.4,13.2,1443.4,0,0,17.621,28.801,20.391,103,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3368.8,2639.242,1832.409,2149.281,50.565,2.42,6.45533831304594,0.111177962263757,6.70755905511811,0.85186,32.392,999
1991,15/04/1991,105,0,15-Apr,5,none,out,-1,0,1985,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,16216.77,6486.708,69.392,0,0,61.835,61.835,1.686,8927.792,8929.478,139010.004,0.716,0,0,1629.3,236.155,1102.719,435.228,0,213.029,213.029,51.573,9024.619,6.508,9031.128,142124.245,0,0,8.611,0.51,0.194,0.334,0.036,3470.059,351.612,0,0.1,0,0,0,0,21.649,30.595,18.903,204.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,1629.3,435.228,1338.874,1551.903,1.038,0.528,0,0,0,,0,999
1992,14/07/1992,196,1991,15-Apr,6,sugar,alive,0,456,1991,15/4/1991,105,0,0,318,1992,21,2039,8348.56,7539.3,6497.31,201.678,3956.64,18512.5,0,0,0,21.231,174.1,139.234,139.234,6.508,9024.619,9031.128,142124.245,0.718,22,2420,687,45.1,1349.451,449.885,1385.47,379.369,1764.839,24.311,8881.869,2.118,8883.986,136776.225,200,355.613,390.481,17.472,0.025,14.947,3.966,8895.419,353.56,0.957,4507.4,16.5,1803,0,0,17.261,28.993,19.887,122.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3107,2869.885,1394.551,1773.92,32.444,14.972,7.02738959923481,0.114275579812096,7.02710801393728,1.00839,39.566,999
1993,14/08/1993,226,1992,15-Apr,6,sugar,alive,1,396,1991,14/7/1992,105,0,0,318,1993,21,2039,7310.68,6538.07,5686.83,175.705,3419.86,16238.5,19566.889,7826.755,87.074,21.04,104.4,86.844,86.844,2.118,8881.869,8883.986,136776.225,0.709,21,2310,482.2,233.306,972.265,302.635,1267.453,319.361,1586.814,10.254,8869.295,1.307,8870.603,135775.521,200,266.348,323.28,28.321,0.171,2.06,5.636,7933.241,355.287,0.926,3717.9,13.6,1487.1,0,0,17.695,28.946,20.046,72,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2792.2,2612.635,1205.571,1524.932,30.552,2.231,6.72520271679741,0.110728163477257,6.3661231884058,0.878525,34.199,999
1994,14/09/1994,257,1993,15-Apr,6,sugar,alive,2,396,1991,14/8/1993,105,0,0,318,1994,21,2039,7269.16,6536.36,5713.75,176.81,3412.23,15554.1,16962.928,6785.171,68.436,20.838,99.9,86.66,86.66,1.307,8869.295,8870.603,135775.521,0.708,21,2310,409.4,206.638,931.203,302.881,1262.988,343.207,1606.195,8.766,8858.119,1.216,8859.336,134794.62,200,261.984,322.737,33.836,0.179,1.836,6.611,8140.579,357.048,0.944,4121.7,15.1,1648.7,0,0,17.914,29.028,20.251,46.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2719.4,2612.881,1137.841,1481.048,35.851,2.015,6.76686002921679,0.110080033868864,6.40615942028985,0.88405,34.122,999
1995,14/10/1995,287,1994,15-Apr,6,sugar,alive,3,395,1991,14/9/1994,105,0,0,318,1995,21,2039,7582.79,6788.59,5993.17,184.854,3574.69,15896.2,16724.393,6689.757,68.651,20.886,102.2,62.024,62.024,1.216,8858.119,8859.336,134794.62,0.705,21,2310,510.2,262.995,982.35,323.848,1264.096,306.449,1570.545,8.385,8850.915,1.279,8852.195,133770.39,200,266.041,324.628,29.197,0.175,2.35,5.658,8430.895,358.843,0.962,4666,17.1,1866.4,0,0,18.845,29.291,20.66,55.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2820.2,2633.848,1245.345,1551.794,31.722,2.525,7.01840045439221,0.117700543441926,6.69760869565217,0.92427,35.747,999
1996,13/11/1996,318,1995,15-Apr,6,sugar,alive,4,396,1991,14/10/1995,105,0,0,318,1996,21,2039,7876.24,7072.73,6191.54,191.778,3909.68,16847,17477.837,6991.135,70.418,22.175,109.4,66.335,66.335,1.279,8850.915,8852.195,133770.39,0.702,23,2530,547.9,199.636,1247.721,335.443,1305.239,320.52,1625.759,9.201,8825.232,1.81,8827.041,132423.099,200,277.281,344.506,37.413,0.175,2.697,7.132,8934.607,360.666,0.943,4092.5,15,1637,0,0,19.503,29.755,20.901,107,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3077.9,2865.443,1447.357,1767.877,40.285,2.872,6.69278711878059,0.117962133378933,6.4355033557047,0.95889,39.097,999
1997,15/04/1997,105,0,15-Apr,6,none,out,-1,0,1991,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,17798.519,7119.408,71.152,0,0,71.12,71.12,1.81,8825.232,8827.041,132423.099,0.698,0,0,812.5,47.107,424.185,379.422,0,247.926,247.926,19.939,8935.566,5.327,8940.893,136033.909,0,0,7.69,0.535,0.595,0.198,0.038,3680.977,361.388,0,0.1,0,0,0,0,23.067,31.083,22.078,116.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,812.5,379.422,471.292,719.218,1.328,0.793,0,0,0,,0,999
1998,15/07/1998,196,1997,15-Apr,7,sugar,alive,0,456,1997,15/4/1997,105,0,0,318,1998,21,2039,9303.56,8329.21,7349.84,227.435,4093.05,19537.1,0,0,0,19.236,189.7,164.402,164.402,5.327,8935.566,8940.893,136033.909,0.7,20,2200,1035.5,48.748,1625.377,547.012,1281.437,370.269,1651.706,27.056,8771.388,2.391,8773.779,131090.29,200,379.244,420.209,15.288,2.411,15.163,3.524,8826.922,363.555,0.978,5472.8,20,2189.1,0,0,19.202,28.19,18.842,189.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3235.5,2747.012,1674.125,2044.394,32.862,17.574,8.27935953683493,0.137697023562305,8.58245283018868,1.137175,40.931,999
1999,15/08/1999,227,1998,15-Apr,7,sugar,alive,1,396,1997,15/7/1998,105,0,0,318,1999,21,2039,7359.5,6567.54,5738.25,176.737,3384.82,16212.6,21258.434,8503.374,88.009,20.657,97,74.072,74.072,2.391,8771.388,8773.779,131090.29,0.694,17,1870,1153.6,259.862,1352.923,685.846,1098,316.09,1414.09,12.556,8763.703,1.215,8764.918,131223.764,200,261.736,321.288,29.674,0.72,4.322,5.777,7283.773,365.471,0.939,3993.2,14.6,1597.3,0,0,19.752,28.624,18.776,112,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3023.6,2555.846,1612.785,1928.875,34.716,5.042,6.91500974628362,0.124982851162232,7.61797413793103,0.883685,33.848,999
2000,14/09/2000,258,1999,15-Apr,7,sugar,alive,2,396,1997,15/8/1999,105,0,0,318,2000,21,2039,7489.67,6702.33,5935.02,183.037,3450.39,15546.5,17174.911,6869.965,67.192,20.286,89.3,70.797,70.797,1.215,8763.703,8764.918,131223.764,0.695,17,1870,1493.5,465.399,1528.679,624.81,1088.43,286.425,1374.855,14.511,8776.599,1.246,8777.846,131524.681,200,249.488,300.525,24.542,0.089,2.346,4.801,7116.851,367.415,0.959,4558.2,16.7,1823.3,0,0,18.677,28.119,19.581,136,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3363.5,2494.81,1994.078,2280.503,26.977,2.435,7.33671101206104,0.133131857541341,7.88952586206897,0.915185,34.504,999
2001,14/10/2001,287,2000,15-Apr,7,sugar,alive,3,395,1997,14/9/2000,105,0,0,318,2001,21,2039,7145.51,6421.85,5595.53,173.237,3540.82,15499.8,17089.015,6835.605,68.804,22.24,97.8,65.364,65.364,1.246,8776.599,8777.846,131524.681,0.693,22,2420,561.9,225.728,1215.208,388.248,1205.007,341.012,1546.019,11.876,8758.836,1.719,8760.555,131162.271,200,258.421,333.55,43.971,0.262,2.911,8.214,7635.86,369.4,0.935,3900.8,14.3,1560.3,0,0,17.987,29.181,20.23,52,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2981.9,2808.248,1440.936,1781.948,47.144,3.173,6.16886400346408,0.11205360348094,6.03613240418119,0.866185,35.408,999
2002,14/11/2002,318,2001,15-Apr,7,sugar,alive,4,396,1997,14/10/2001,105,0,0,318,2002,21,2039,7663.08,6863.43,6009.49,185.58,3788.7,16535.9,16490.503,6596.202,67.604,22.211,106.4,60.309,60.309,1.719,8758.836,8760.555,131162.271,0.689,21,2310,810.4,142.864,1300.47,318.668,1391.576,293.489,1685.065,20.312,8734.475,1.495,8735.97,130861.055,200,279.248,336.293,32.824,0.11,2.528,6.298,7596.687,371.419,0.962,4686.7,17.2,1874.7,0,0,18.495,30.339,21.474,206,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3120.4,2628.668,1443.334,1736.823,35.462,2.638,7.05984932292705,0.110132250091243,6.72391304347826,0.9279,37.887,999
2003,15/04/2003,105,0,15-Apr,7,none,out,-1,0,1997,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,18039.238,7215.695,79.26,0,0,52.311,52.311,1.495,8734.475,8735.97,130861.055,0.685,0,0,414.2,14.032,159.122,255.069,0,152.791,152.791,7.321,8847.677,2.556,8850.233,134999.733,0,0,2.836,0.132,0.018,0.049,0.011,2959.739,372.211,0,0.1,0,0.1,0,0,21.861,31.873,22.582,51,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,414.2,255.069,173.154,325.945,0.199,0.067,0,0,0,,0,999
2004,14/07/2004,196,2003,15-Apr,8,sugar,alive,0,456,2003,15/4/2003,105,0,0,318,2004,21,2039,8377.12,7497.51,6554.18,202.426,4060.78,18229.4,0,0,0,21.775,184,140.568,140.568,2.556,8847.677,8850.233,134999.733,0.687,21,2310,747.8,22.61,1356.863,424.019,1379.315,369.646,1748.961,21.542,8699.317,2.168,8701.485,129918.576,200,369.685,404.878,11.663,0.051,9.995,2.807,8796.352,374.595,0.963,4704.2,17.2,1881.7,0,0,18.211,29.555,19.63,173.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3057.8,2734.019,1379.473,1749.119,21.709,10.046,7.40397195484011,0.115740716917072,7.33427536231884,1.01213,40.608,999
2005,16/08/2005,228,2004,15-Apr,8,sugar,alive,1,398,2003,14/7/2004,105,0,2,318,2005,19,2039,7429.84,6631.19,5766.08,177.329,3472.9,16637.5,19493.512,7797.406,85.989,21.189,103.9,69.935,69.935,2.168,8699.317,8701.485,129918.576,0.682,21,2310,746.3,246.085,1092.492,316.491,1334.502,320.566,1655.068,8.434,8688.839,1.28,8690.119,129982.189,200,267.257,323.734,27.811,0.439,1.866,5.529,7071.354,376.715,0.939,4005.1,14.7,1602,0,0,17.846,29.429,20.165,143.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3056.3,2626.491,1338.577,1659.143,30.116,2.305,6.75155559261387,0.107143029772795,6.42496376811594,0.886645,34.729,999
2006,16/09/2006,259,2005,15-Apr,8,sugar,alive,2,396,2003,16/8/2005,105,0,2,320,2006,19,2041,7187.24,6409.4,5596.17,171.677,3253.11,15910.7,17546.188,7018.475,70.367,20.407,88.1,132.591,132.591,1.28,8688.839,8690.119,129982.189,0.682,20,2200,922.8,342.231,1339.019,476.971,1209.796,294.443,1504.239,10.779,8695.287,1.019,8696.307,130304.76,200,253.343,306.423,21.773,0.072,6.785,4.311,7021.565,378.86,0.96,4595.1,16.8,1838,0,0,18.715,29.303,19.703,178.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3122.8,2676.971,1681.25,1975.693,28.63,6.857,6.4131064550195,0.114128805329472,6.47837735849057,0.858385,32.531,999
2007,16/10/2007,289,2006,15-Apr,8,sugar,alive,3,395,2003,16/9/2006,105,0,2,320,2007,19,2041,7540.53,6796.58,5966.16,185.028,3639.77,15743.8,17429.883,6971.953,71.294,21.296,94.9,69.901,69.901,1.019,8695.287,8696.307,130304.76,0.68,21,2310,956.9,360.409,1331.66,461.082,1273.287,290.712,1563.999,18.88,8699.402,1.643,8701.045,130321.6,200,253.741,313.284,29.497,0.077,2.406,5.659,7417.381,381.041,0.937,3945.7,14.5,1578.3,0,0,17.785,28.667,19.979,130.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3266.9,2771.082,1692.069,1982.781,31.98,2.483,6.67710302329559,0.118304423468301,6.70391304347826,0.92514,36.398,999
2008,15/11/2008,320,2007,15-Apr,8,sugar,alive,4,396,2003,16/10/2007,105,0,2,320,2008,19,2041,7338.65,6524.54,5764.14,177.811,3552.45,15745.1,16736.042,6694.417,67.622,21.674,87.2,80.733,80.733,1.643,8699.402,8701.045,130321.6,0.678,20,2200,1306.2,421.109,1592.723,545.208,1220.857,295.794,1516.651,13.231,8697.563,1.567,8699.13,130317.084,200,252.124,315.082,35.293,0.145,3.039,6.586,7249.624,383.252,0.95,4276.4,15.7,1710.6,0,0,18.198,29.03,19.647,108.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3506.2,2745.208,2013.832,2309.626,38.477,3.184,6.47714125851302,0.117239233020649,6.70984905660377,0.889055,35.524,999
2009,17/04/2009,107,0,15-Apr,8,none,out,-1,0,2003,0.000,107,2,2,322,-1,18,2041,0,0,0,0,0,0,17018.234,6807.293,74.798,0,0,56.45,56.45,1.567,8697.563,8699.13,130317.084,0.675,0,0,1763,232.743,1076.666,570.375,0,297.911,297.911,50.94,8801.442,5.901,8807.343,133616.962,0,0,12.488,0.937,0.155,0.542,0.064,3640.673,384.125,0,0,0,0,0,0,22.859,31.281,18.354,197.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,1763,570.375,1309.409,1607.32,1.634,0.697,0,0,0,,0,999
2010,17/07/2010,198,2009,15-Apr,9,sugar,alive,0,456,2009,17/4/2009,107,2,0,320,2010,19,2039,8211.71,7361.3,6407.06,197.719,3658.73,18046.5,0,0,0,19.861,181.9,212.13,212.13,5.901,8801.442,8807.343,133616.962,0.677,21,2310,1076.8,240.042,1619.277,509.688,1330.21,334.768,1664.978,21.873,8649.872,2.402,8652.274,129196.683,200,370.431,400.486,13.966,0.187,11.541,3.254,7971.603,386.745,0.972,5132.2,18.8,2052.9,0,0,17.917,29.042,18.607,135.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3386.8,2819.688,1859.319,2194.087,25.694,11.728,7.01208786220319,0.118751719241936,7.16373188405797,0.988595,36.587,999
2011,17/08/2011,229,2010,15-Apr,9,sugar,alive,1,396,2009,17/7/2010,107,2,0,320,2011,19,2039,7109.77,6363.94,5556.16,171.814,3231.28,15536.1,19701.923,7880.769,90.247,20.232,90.1,74.634,74.634,2.402,8649.872,8652.274,129196.683,0.669,14,1540,1470.7,279.399,1308.551,857.237,1113.118,319.941,1433.059,17.094,8643.515,1.22,8644.735,129387.687,200,241.509,309.971,44.494,0.996,2.189,8.631,6458.781,389.054,0.934,3873.3,14.2,1549.3,0,0,18.162,28.317,17.469,81.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3010.7,2397.237,1587.95,1907.891,47.679,3.185,7.16716786867548,0.119893179555064,8.63386934673367,0.85907,32.313,999
2012,16/09/2012,260,2011,15-Apr,9,sugar,alive,2,396,2009,17/8/2011,107,2,0,320,2012,19,2039,7313.59,6576.7,5740.37,177.354,3460.33,15732.3,16498.001,6599.2,68.498,21.098,87.5,64.325,64.325,1.22,8643.515,8644.735,129387.687,0.67,17,1870,1155.4,374.622,1144.256,592.614,1216.777,287.196,1503.973,7.688,8648.975,0.982,8649.957,129618.941,200,250.4,304.521,26.927,0.078,1.99,5.24,6782.554,391.394,0.954,4396.1,16.1,1758.4,0,0,17.848,28.672,19.141,197.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3025.4,2462.614,1518.878,1806.074,28.995,2.068,7.20185948752017,0.117923659533782,7.64456896551724,0.88677,34.603,999
2013,16/10/2013,289,2012,15-Apr,9,sugar,alive,3,395,2009,16/9/2012,107,2,0,320,2013,19,2039,7362.49,6555.69,5838.87,179.801,3429.3,15236.3,17109.113,6843.645,71.042,20.559,97.9,66.873,66.873,0.982,8648.975,8649.957,129618.941,0.668,21,2310,530.8,148.68,1138.932,319.702,1269.958,293.961,1563.919,11.388,8647.962,1.412,8649.375,129569.614,200,261.897,316.489,25.53,0.054,2.639,4.998,7423.362,393.777,0.957,4493.2,16.5,1797.3,0,0,18.317,29.434,20.455,178.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2840.8,2629.702,1287.612,1581.573,28.223,2.693,6.83731464629832,0.114968230451833,6.51452898550725,0.899005,34.293,999
2014,16/11/2014,320,2013,15-Apr,9,sugar,alive,4,396,2009,16/10/2013,107,2,0,320,2014,19,2039,7335.25,6558.73,5779.45,178.561,3503.61,15558,16770.049,6708.019,68.992,21.234,88.8,56.144,56.144,1.412,8647.962,8649.375,129569.614,0.666,21,2310,733,270.561,1249.687,432.119,1224.163,298.443,1522.606,14.127,8647.278,1.474,8648.752,129551.533,200,247.689,314.741,39.581,0.109,2.067,7.593,7239.745,396.198,0.951,4305.7,15.8,1722.3,0,0,18.145,29.123,20.248,86.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3043,2742.119,1520.248,1818.691,41.757,2.176,6.51178887568337,0.117273280152581,6.46960144927536,0.892805,35.036,999
2015,15/04/2015,105,0,15-Apr,9,none,out,-1,0,2009,0.000,105,0,0,320,-1,19,2039,0,0,0,0,0,0,16884.165,6753.665,71.353,0,0,56.29,56.29,1.474,8647.278,8648.752,129551.533,0.664,0,0,344,0.015,129.05,214.949,0,143.867,143.867,5.979,8748.045,8.219,8756.264,132449.38,0,0,8.719,0.071,0,0.058,0.02,3982.473,397.132,0,0.1,0,0.1,0,0,22.749,32.703,22.215,83.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,344,214.949,129.065,272.932,0.129,0.058,0,0,0,,0,999
